narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_label,duration_frames
P01_06_52,P01,P01_06,00:02:38.019,00:02:33.57,00:02:39.67,9214,9580,continue washing pan,wash,2,pan,5,['pan'],[5],wash pan,367
P01_06_53,P01,P01_06,00:02:39.480,00:02:39.70,00:02:40.44,9582,9626,put down pan,put-down,1,pan,5,['pan'],[5],put-down pan,45
P01_06_54,P01,P01_06,00:02:40.480,00:02:40.29,00:02:41.61,9617,9696,take colander,take,0,colander,39,['colander'],[39],take colander,80
P01_06_55,P01,P01_06,00:02:43.390,00:02:41.69,00:02:50.88,9701,10252,wash colander,wash,2,colander,39,['colander'],[39],wash colander,552
P01_06_56,P01,P01_06,00:02:51.340,00:02:50.98,00:02:52.27,10258,10336,put down colander,put-down,1,colander,39,['colander'],[39],put-down colander,79
P01_06_57,P01,P01_06,00:02:52.590,00:02:51.83,00:02:55.01,10309,10500,take saucepan,take,0,saucepan,5,['saucepan'],[5],take saucepan,192
P01_06_58,P01,P01_06,00:02:56.900,00:02:54.76,00:03:13.15,10485,11589,wash saucepan,wash,2,saucepan,5,['saucepan'],[5],wash saucepan,1105
P01_06_59,P01,P01_06,00:02:54.109,00:02:55.10,00:02:56.51,10506,10590,empty saucepan,empty,20,saucepan,5,['saucepan'],[5],empty saucepan,85
P01_06_6,P01,P01_06,00:00:19.100,00:00:17.67,00:00:20.03,1060,1201,take cutting board,take,0,board:cutting,18,['board:cutting'],[18],take board:cutting,142
P01_06_60,P01,P01_06,00:03:13.609,00:03:13.23,00:03:14.26,11593,11655,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5],put-down saucepan,63
P01_06_61,P01,P01_06,00:03:15.090,00:03:14.97,00:03:16.17,11698,11770,take colander and pan,take,0,colander,39,"['colander', 'pan']","[39, 5]",take colander,73
P01_06_62,P01,P01_06,00:03:21.480,00:03:17.34,00:03:26.72,11840,12403,wash cutting board,wash,2,board:cutting,18,['board:cutting'],[18],wash board:cutting,564
P01_06_63,P01,P01_06,00:03:27.290,00:03:26.82,00:03:27.33,12409,12439,put down sponge,put-down,1,sponge,9,['sponge'],[9],put-down sponge,31
P01_06_64,P01,P01_06,00:03:30.109,00:03:30.01,00:03:32.31,12600,12738,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,139
P01_06_65,P01,P01_06,00:03:34.329,00:03:33.52,00:03:34.60,12811,12876,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,66
P01_06_66,P01,P01_06,00:03:47.939,00:03:34.40,00:03:47.00,12864,13620,rinse cutting board,rinse,2,board:cutting,18,['board:cutting'],[18],rinse board:cutting,757
P01_06_67,P01,P01_06,00:03:36.870,00:03:46.96,00:04:00.53,13617,14431,rinse cutting board,rinse,2,board:cutting,18,['board:cutting'],[18],rinse board:cutting,815
P01_06_68,P01,P01_06,00:04:02.510,00:04:02.41,00:04:03.60,14544,14616,put cutting board onto rack,put,1,board:cutting,18,"['board:cutting', 'rack']","[18, 110]",put board:cutting,73
P01_06_69,P01,P01_06,00:04:06.819,00:04:04.46,00:04:08.17,14667,14890,take glass,take,0,glass,10,['glass'],[10],take glass,224
P01_06_7,P01,P01_06,00:00:27.039,00:00:19.22,00:00:27.56,1153,1653,move cutting board,move,11,board:cutting,18,['board:cutting'],[18],move board:cutting,501
P01_06_70,P01,P01_06,00:04:07.819,00:04:07.47,00:04:12.75,14848,15165,rinse glass,rinse,2,glass,10,['glass'],[10],rinse glass,318
P01_06_71,P01,P01_06,00:04:12.659,00:04:12.59,00:04:14.10,15155,15246,put glass onto rack,put-onto,1,glass,10,"['glass', 'rack']","[10, 110]",put-onto glass,92
P01_06_72,P01,P01_06,00:04:17.329,00:04:14.20,00:04:28.66,15252,16119,rinse pan,rinse,2,pan,5,['pan'],[5],rinse pan,868
P01_06_73,P01,P01_06,00:04:28.479,00:04:28.76,00:04:30.01,16125,16200,put pan onto rack,put-onto,1,pan,5,"['pan', 'rack']","[5, 110]",put-onto pan,76
P01_06_74,P01,P01_06,00:04:31.500,00:04:30.11,00:04:45.51,16206,17130,rinse colander,rinse,2,colander,39,['colander'],[39],rinse colander,925
P01_06_75,P01,P01_06,00:04:45.460,00:04:45.58,00:04:47.29,17134,17237,put colander onto rack,put-onto,1,colander,39,"['colander', 'rack']","[39, 110]",put-onto colander,104
P01_06_76,P01,P01_06,00:04:47.180,00:04:47.11,00:04:48.36,17226,17301,empty saucepan,empty,20,saucepan,5,['saucepan'],[5],empty saucepan,76
P01_06_77,P01,P01_06,00:04:48.599,00:04:48.46,00:04:57.54,17307,17852,rinse saucepan,rinse,2,saucepan,5,['saucepan'],[5],rinse saucepan,546
P01_06_78,P01,P01_06,00:04:57.690,00:04:56.67,00:05:00.46,17800,18027,put saucepan onto rack,put-onto,1,saucepan,5,"['saucepan', 'rack']","[5, 110]",put-onto saucepan,228
P01_06_79,P01,P01_06,00:05:02.349,00:04:59.91,00:05:08.63,17994,18517,rinse plate,rinse,2,plate,2,['plate'],[2],rinse plate,524
P01_06_8,P01,P01_06,00:00:20.100,00:00:21.11,00:00:22.47,1266,1348,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],put-down board:cutting,83
P01_06_80,P01,P01_06,00:05:09.050,00:05:08.56,00:05:11.57,18513,18694,put plate onto rack,put-onto,1,plate,2,"['plate', 'rack']","[2, 110]",put-onto plate,182
P01_06_81,P01,P01_06,00:05:14.449,00:05:11.67,00:05:19.90,18700,19194,rinse cutting board,rinse,2,board:cutting,18,['board:cutting'],[18],rinse board:cutting,495
P01_06_82,P01,P01_06,00:05:20.460,00:05:19.84,00:05:21.70,19190,19302,put cutting board onto rack,put,1,board:cutting,18,"['board:cutting', 'rack']","[18, 110]",put board:cutting,113
P01_06_83,P01,P01_06,00:05:23.060,00:05:21.80,00:05:26.93,19308,19615,rinse knife,rinse,2,knife,4,['knife'],[4],rinse knife,308
P01_06_84,P01,P01_06,00:05:24.060,00:05:27.03,00:05:28.40,19621,19704,put knife onto rack,put-onto,1,knife,4,"['knife', 'rack']","[4, 110]",put-onto knife,84
P01_06_85,P01,P01_06,00:05:31.770,00:05:28.08,00:05:33.71,19684,20022,rinse tong,rinse,2,tong,142,['tong'],[142],rinse tong,339
P01_06_86,P01,P01_06,00:05:34.379,00:05:33.77,00:05:35.13,20026,20107,put tong onto rack,put-onto,1,rack,110,['rack'],[110],put-onto rack,82
P01_06_87,P01,P01_06,00:05:35.379,00:05:34.88,00:05:38.91,20092,20334,rinse knife,rinse,2,knife,4,['knife'],[4],rinse knife,243
P01_06_88,P01,P01_06,00:05:39.379,00:05:38.64,00:05:39.99,20318,20399,put knife onto rack,put-onto,1,knife,4,"['knife', 'rack']","[4, 110]",put-onto knife,82
P01_06_89,P01,P01_06,00:05:40.800,00:05:39.69,00:05:41.18,20381,20470,rinse fork,rinse,2,fork,14,['fork'],[14],rinse fork,90
P01_06_9,P01,P01_06,00:00:22.600,00:00:22.01,00:00:23.44,1320,1406,put down glass,put-down,1,glass,10,['glass'],[10],put-down glass,87
P01_06_90,P01,P01_06,00:05:42.000,00:05:41.40,00:05:42.22,20484,20533,put fork,put,1,fork,14,['fork'],[14],put fork,50
P01_06_91,P01,P01_06,00:05:43.979,00:05:41.98,00:05:43.47,20518,20608,rinse spoon,rinse,2,spoon,1,['spoon'],[1],rinse spoon,91
P01_06_92,P01,P01_06,00:05:44.979,00:05:44.05,00:05:45.00,20643,20700,take sponge,take,0,sponge,9,['sponge'],[9],take sponge,58
P01_06_93,P01,P01_06,00:05:45.979,00:05:45.07,00:05:52.28,20704,21136,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9],squeeze sponge,433
P01_06_94,P01,P01_06,00:05:56.500,00:05:47.07,00:06:00.01,20824,21600,continue squeezing sponge,squeeze,18,sponge,9,['sponge'],[9],squeeze sponge,777
P01_06_95,P01,P01_06,00:06:01.030,00:06:00.90,00:06:01.80,21654,21708,take cloth,take,0,cloth,17,['cloth'],[17],take cloth,55
P01_06_96,P01,P01_06,00:06:03.699,00:06:03.00,00:06:03.72,21780,21823,put down sponge,put-down,1,sponge,9,['sponge'],[9],put-down sponge,44
P01_06_97,P01,P01_06,00:06:04.830,00:06:03.88,00:06:05.49,21832,21929,rinse cloth,rinse,2,cloth,17,['cloth'],[17],rinse cloth,98
P01_06_98,P01,P01_06,00:06:06.979,00:06:05.22,00:06:06.21,21913,21972,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,60
P01_06_99,P01,P01_06,00:06:11.479,00:06:09.93,00:06:21.00,22195,22860,wipe counter,wipe,2,counter,42,['counter'],[42],wipe counter,666
P01_07_0,P01,P01_07,00:00:01.560,00:00:00.71,00:00:01.49,42,89,switch on lights,switch-on,6,light,114,['light'],[114],switch-on light,48
P01_07_1,P01,P01_07,00:00:02.960,00:00:01.45,00:00:02.73,87,163,adjust lights,adjust,17,light,114,['light'],[114],adjust light,77
P01_07_10,P01,P01_07,00:00:33.340,00:00:32.42,00:00:34.33,1945,2059,unfold table cloth,unfold,39,cloth:table,17,['cloth:table'],[17],unfold cloth:table,115
P01_07_11,P01,P01_07,00:00:36.660,00:00:34.19,00:00:37.71,2051,2262,lay table cloth down,lay-down,1,cloth:table,17,['cloth:table'],[17],lay-down cloth:table,212
P01_07_12,P01,P01_07,00:00:42.020,00:00:39.19,00:00:41.43,2351,2485,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,135
P01_07_13,P01,P01_07,00:00:43.400,00:00:42.56,00:00:43.54,2553,2612,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,60
P01_07_14,P01,P01_07,00:00:46.070,00:00:44.24,00:00:45.63,2654,2737,take cutting board,take,0,board:cutting,18,['board:cutting'],[18],take board:cutting,84
P01_07_15,P01,P01_07,00:00:47.720,00:00:46.00,00:00:49.28,2760,2956,take cutting board,take,0,board:cutting,18,['board:cutting'],[18],take board:cutting,197
P01_07_16,P01,P01_07,00:00:50.560,00:00:49.21,00:00:50.59,2952,3035,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,84
P01_07_17,P01,P01_07,00:00:51.910,00:00:49.52,00:00:55.95,2971,3357,put cutting boards into cupboard,put-into,5,board:cutting,18,"['board:cutting', 'cupboard']","[18, 3]",put-into board:cutting,387
P01_07_18,P01,P01_07,00:00:57.190,00:00:56.05,00:00:57.11,3363,3426,close cupboard.,close,4,cupboard,3,['cupboard'],[3],close cupboard,64
P01_07_19,P01,P01_07,00:00:58.850,00:00:57.47,00:00:58.79,3448,3527,take plate.,take,0,plate,2,['plate'],[2],take plate,80
P01_07_2,P01,P01_07,00:00:04.510,00:00:03.36,00:00:04.90,201,294,close door,close,4,door,3,['door'],[3],close door,94
P01_07_20,P01,P01_07,00:01:00.540,00:00:59.45,00:01:00.43,3567,3625,open cupboard.,open,3,cupboard,3,['cupboard'],[3],open cupboard,59
P01_07_21,P01,P01_07,00:01:02.740,00:01:00.64,00:01:03.12,3638,3787,put plate into cupboard.,put-into,5,plate,2,"['plate', 'cupboard']","[2, 3]",put-into plate,150
P01_07_22,P01,P01_07,00:01:04.960,00:01:03.08,00:01:03.96,3784,3837,take cup.,take,0,cup,13,['cup'],[13],take cup,54
P01_07_23,P01,P01_07,00:01:05.960,00:01:03.95,00:01:04.79,3837,3887,close cupboard.,close,4,cupboard,3,['cupboard'],[3],close cupboard,51
P01_07_24,P01,P01_07,00:01:07.049,00:01:05.29,00:01:06.30,3917,3978,put cup down.,put-down,1,cup,13,['cup'],[13],put-down cup,62
P01_07_25,P01,P01_07,00:01:09.420,00:01:07.13,00:01:09.19,4027,4151,take saucepan.,take,0,saucepan,5,['saucepan'],[5],take saucepan,125
P01_07_26,P01,P01_07,00:01:11.090,00:01:09.48,00:01:11.02,4168,4261,take pan.,take,0,pan,5,['pan'],[5],take pan,94
P01_07_27,P01,P01_07,00:01:12.670,00:01:11.68,00:01:15.00,4300,4500,open cupboard.,open,3,cupboard,3,['cupboard'],[3],open cupboard,201
P01_07_28,P01,P01_07,00:01:16.920,00:01:15.44,00:01:16.93,4526,4615,put fry pan into cupboard.,put-into,5,pan:fry,5,"['pan:fry', 'cupboard']","[5, 3]",put-into pan:fry,90
P01_07_29,P01,P01_07,00:01:18.700,00:01:17.55,00:01:20.89,4653,4853,put saucepan into cupboard.,put-into,5,saucepan,5,"['saucepan', 'cupboard']","[5, 3]",put-into saucepan,201
P01_07_3,P01,P01_07,00:00:10.059,00:00:08.77,00:00:10.52,526,631,throw something into bin,throw-into,13,bin,36,['bin'],[36],throw-into bin,106
P01_07_30,P01,P01_07,00:01:22.229,00:01:21.01,00:01:23.65,4860,5019,close cupboard.,close,4,cupboard,3,['cupboard'],[3],close cupboard,160
P01_07_31,P01,P01_07,00:01:25.460,00:01:24.32,00:01:25.19,5059,5111,take colander.,take,0,colander,39,['colander'],[39],take colander,53
P01_07_32,P01,P01_07,00:01:26.920,00:01:25.55,00:01:28.94,5133,5336,put colander into cupboard.,put-into,5,colander,39,"['colander', 'cupboard']","[39, 3]",put-into colander,204
P01_07_33,P01,P01_07,00:01:31.520,00:01:29.11,00:01:30.37,5346,5422,close cupboard.,close,4,cupboard,3,['cupboard'],[3],close cupboard,77
P01_07_34,P01,P01_07,00:01:37.679,00:01:29.11,00:01:30.26,5346,5415,close cupboard.,close,4,cupboard,3,['cupboard'],[3],close cupboard,70
P01_07_35,P01,P01_07,00:01:32.659,00:01:31.03,00:01:31.87,5461,5512,take glass.,take,0,glass,10,['glass'],[10],take glass,52
P01_07_36,P01,P01_07,00:01:33.850,00:01:32.42,00:01:33.75,5545,5625,open cupboard.,open,3,cupboard,3,['cupboard'],[3],open cupboard,81
P01_07_37,P01,P01_07,00:01:34.850,00:01:34.05,00:01:36.76,5643,5805,put glass into cupboard.,put-into,5,glass,10,"['glass', 'cupboard']","[10, 3]",put-into glass,163
P01_07_38,P01,P01_07,00:01:43.420,00:01:42.29,00:01:43.87,6137,6232,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,96
P01_07_39,P01,P01_07,00:01:44.609,00:01:43.47,00:01:44.64,6208,6278,take soy milk,take,0,milk:soy,64,['milk:soy'],[64],take milk:soy,71
P01_07_4,P01,P01_07,00:00:14.809,00:00:13.18,00:00:14.77,790,886,take knife,take,0,knife,4,['knife'],[4],take knife,97
P01_07_40,P01,P01_07,00:01:45.850,00:01:44.79,00:01:46.04,6287,6362,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,76
P01_07_41,P01,P01_07,00:01:49.020,00:01:47.02,00:01:50.68,6421,6640,shake soy milk,shake,15,milk:soy,64,['milk:soy'],[64],shake milk:soy,220
P01_07_42,P01,P01_07,00:01:52.479,00:01:50.61,00:01:52.48,6636,6748,open soy milk,open,3,milk:soy,64,['milk:soy'],[64],open milk:soy,113
P01_07_43,P01,P01_07,00:01:53.479,00:01:52.36,00:01:57.39,6741,7043,pour soy milk into cup,pour-into,9,milk:soy,64,"['milk:soy', 'cup']","[64, 13]",pour-into milk:soy,303
P01_07_44,P01,P01_07,00:01:58.950,00:01:57.70,00:02:00.98,7062,7258,close soy milk,close,4,milk:soy,64,['milk:soy'],[64],close milk:soy,197
P01_07_45,P01,P01_07,00:02:02.679,00:02:01.92,00:02:02.71,7315,7362,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,48
P01_07_46,P01,P01_07,00:02:03.679,00:02:02.65,00:02:03.83,7359,7429,put soy milk into fridge,put-into,5,milk:soy,64,"['milk:soy', 'fridge']","[64, 12]",put-into milk:soy,71
P01_07_47,P01,P01_07,00:02:05.090,00:02:03.65,00:02:05.26,7419,7515,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,97
P01_07_48,P01,P01_07,00:02:09.610,00:02:08.26,00:02:09.52,7695,7771,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,77
P01_07_49,P01,P01_07,00:02:12.700,00:02:10.58,00:02:12.70,7834,7961,take cereals,take,0,cereal,99,['cereal'],[99],take cereal,128
P01_07_5,P01,P01_07,00:00:16.270,00:00:14.87,00:00:16.50,892,990,take tong,take,0,tong,142,['tong'],[142],take tong,99
P01_07_50,P01,P01_07,00:02:13.700,00:02:12.80,00:02:14.21,7968,8052,close cupboard,close,4,cupboard,3,['cupboard'],[3],close cupboard,85
P01_07_51,P01,P01_07,00:02:16.680,00:02:15.62,00:02:16.60,8137,8196,put down cereals,put-down,1,cereal,99,['cereal'],[99],put-down cereal,60
P01_07_52,P01,P01_07,00:02:18.159,00:02:17.54,00:02:20.16,8252,8409,open cereal box,open,3,box:cereal,23,['box:cereal'],[23],open box:cereal,158
P01_07_53,P01,P01_07,00:02:22.159,00:02:19.31,00:02:21.17,8358,8470,take cereal bag,take,0,bag:cereal,19,['bag:cereal'],[19],take bag:cereal,113
P01_07_54,P01,P01_07,00:02:23.400,00:02:22.35,00:02:23.98,8541,8638,unfold cereal bag,unfold,39,bag:cereal,19,['bag:cereal'],[19],unfold bag:cereal,98
P01_07_55,P01,P01_07,00:02:29.330,00:02:25.68,00:02:37.39,8740,9443,pour cereals,pour,9,cereal,99,['cereal'],[99],pour cereal,704
P01_07_56,P01,P01_07,00:02:30.330,00:02:37.75,00:02:39.27,9465,9556,put in bag,put-in,5,bag,19,['bag'],[19],put-in bag,92
P01_07_6,P01,P01_07,00:00:19.119,00:00:16.60,00:00:19.37,996,1162,take cutlery,take,0,cutlery,58,['cutlery'],[58],take cutlery,167
P01_07_7,P01,P01_07,00:00:21.689,00:00:21.04,00:00:22.10,1262,1326,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,65
P01_07_8,P01,P01_07,00:00:24.900,00:00:22.12,00:00:28.18,1327,1690,put cutlery into drawer,put-into,5,cutlery,58,"['cutlery', 'drawer']","[58, 8]",put-into cutlery,364
P01_07_9,P01,P01_07,00:00:31.720,00:00:28.47,00:00:31.64,1708,1898,take table cloth,take,0,cloth:table,17,['cloth:table'],[17],take cloth:table,191
P01_08_0,P01,P01_08,00:00:01.969,00:00:00.71,00:00:02.42,42,145,take cereal bar,take,0,bar:cereal,265,['bar:cereal'],[265],take bar:cereal,104
P01_08_1,P01,P01_08,00:00:03.649,00:00:02.52,00:00:05.73,151,343,fold cereal bar,fold,28,bar:cereal,265,['bar:cereal'],[265],fold bar:cereal,193
P01_08_10,P01,P01_08,00:00:31.109,00:00:30.01,00:00:30.92,1800,1855,take washing up liquid,take,0,liquid:washing:up,22,['liquid:washing:up'],[22],take liquid:washing:up,56
P01_08_11,P01,P01_08,00:00:32.149,00:00:31.37,00:00:33.42,1882,2005,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22],pour liquid:washing:up,124
P01_08_12,P01,P01_08,00:00:34.590,00:00:32.40,00:00:34.23,1944,2053,put down liquid,put-down,1,liquid,150,['liquid'],[150],put-down liquid,110
P01_08_13,P01,P01_08,00:00:36.590,00:00:34.33,00:00:36.31,2059,2178,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,120
P01_08_14,P01,P01_08,00:00:38.060,00:00:36.41,00:00:45.78,2184,2746,wash cup,wash,2,cup,13,['cup'],[13],wash cup,563
P01_08_15,P01,P01_08,00:00:39.060,00:00:44.40,00:00:46.96,2664,2817,rinse spoon,rinse,2,spoon,1,['spoon'],[1],rinse spoon,154
P01_08_16,P01,P01_08,00:00:48.230,00:00:46.56,00:00:48.08,2793,2884,put spoon into rack,put-into,5,spoon,1,"['spoon', 'rack']","[1, 110]",put-into spoon,92
P01_08_17,P01,P01_08,00:00:50.070,00:00:48.18,00:00:59.28,2890,3556,rinse cup,rinse,2,cup,13,['cup'],[13],rinse cup,667
P01_08_18,P01,P01_08,00:01:00.620,00:00:59.38,00:01:00.10,3562,3606,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,45
P01_08_19,P01,P01_08,00:01:03.030,00:01:00.20,00:01:02.15,3612,3729,put down cup,put-down,1,cup,13,['cup'],[13],put-down cup,118
P01_08_2,P01,P01_08,00:00:10.010,00:00:06.89,00:00:12.73,413,763,put cereal bar into box,put-into,5,bar:cereal,265,"['bar:cereal', 'box']","[265, 23]",put-into bar:cereal,351
P01_08_20,P01,P01_08,00:01:04.140,00:01:02.61,00:01:10.11,3756,4206,dry hands,dry,14,hand,11,['hand'],[11],dry hand,451
P01_08_21,P01,P01_08,00:01:10.360,00:01:08.58,00:01:10.47,4114,4228,hang cloth,hang,41,cloth,17,['cloth'],[17],hang cloth,115
P01_08_22,P01,P01_08,00:01:12.830,00:01:11.61,00:01:12.81,4296,4368,take table cloth,take,0,cloth:table,17,['cloth:table'],[17],take cloth:table,73
P01_08_23,P01,P01_08,00:01:14.330,00:01:12.91,00:01:18.41,4374,4704,fold table cloth,fold,28,cloth:table,17,['cloth:table'],[17],fold cloth:table,331
P01_08_24,P01,P01_08,00:01:20.780,00:01:19.80,00:01:20.66,4788,4839,put table cloth into cupboard,put-into,5,cloth:table,17,['cloth:table'],[17],put-into cloth:table,52
P01_08_25,P01,P01_08,00:01:23.680,00:01:22.38,00:01:23.00,4942,4980,take glass,take,0,glass,10,['glass'],[10],take glass,39
P01_08_26,P01,P01_08,00:01:24.680,00:01:22.99,00:01:24.34,4979,5060,take bottle,take,0,bottle,15,['bottle'],[15],take bottle,82
P01_08_27,P01,P01_08,00:01:25.680,00:01:24.71,00:01:28.48,5082,5308,pour water into glass,pour-into,9,water,27,"['water', 'glass']","[27, 10]",pour-into water,227
P01_08_28,P01,P01_08,00:01:30.390,00:01:28.58,00:01:30.39,5314,5423,put down bottle,put-down,1,bottle,15,['bottle'],[15],put-down bottle,110
P01_08_29,P01,P01_08,00:01:31.390,00:01:29.46,00:01:31.92,5367,5515,drink water,drink,60,water,27,['water'],[27],drink water,149
P01_08_3,P01,P01_08,00:00:13.850,00:00:13.05,00:00:14.92,783,895,close box,close,4,box,23,['box'],[23],close box,113
P01_08_30,P01,P01_08,00:01:33.310,00:01:31.87,00:01:32.76,5512,5565,close bottle,close,4,bottle,15,['bottle'],[15],close bottle,54
P01_08_31,P01,P01_08,00:01:38.570,00:01:36.78,00:01:38.31,5806,5898,put down glass,put-down,1,glass,10,['glass'],[10],put-down glass,93
P01_08_4,P01,P01_08,00:00:19.140,00:00:18.41,00:00:19.47,1104,1168,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,65
P01_08_5,P01,P01_08,00:00:20.509,00:00:20.23,00:00:22.53,1213,1351,put cereals into cupboard,put-into,5,cereal,99,"['cereal', 'cupboard']","[99, 3]",put-into cereal,139
P01_08_6,P01,P01_08,00:00:23.669,00:00:22.62,00:00:23.68,1357,1420,close cupboard,close,4,cupboard,3,['cupboard'],[3],close cupboard,64
P01_08_7,P01,P01_08,00:00:24.669,00:00:24.42,00:00:25.87,1465,1552,move,move,11,floor,159,['floor'],[159],move floor,88
P01_08_8,P01,P01_08,00:00:27.880,00:00:26.35,00:00:28.83,1581,1729,take cup,take,0,cup,13,['cup'],[13],take cup,149
P01_08_9,P01,P01_08,00:00:29.569,00:00:28.94,00:00:29.91,1736,1794,put down cup,put-down,1,cup,13,['cup'],[13],put-down cup,59
P01_09_0,P01,P01_09,00:00:01.140,00:00:01.14,00:00:03.00,68,180,adjust lights,adjust,17,light,114,['light'],[114],adjust light,113
P01_09_1,P01,P01_09,00:00:04.170,00:00:03.91,00:00:05.73,234,343,take bag,take,0,bag,19,['bag'],[19],take bag,110
P01_09_10,P01,P01_09,00:00:25.070,00:00:24.58,00:00:26.13,1474,1567,take soy milk,take,0,milk:soy,64,['milk:soy'],[64],take milk:soy,94
P01_09_100,P01,P01_09,00:05:32.220,00:05:29.49,00:05:32.02,19769,19921,pour flour onto counter,pour-onto,9,flour,75,"['flour', 'counter']","[75, 42]",pour-onto flour,153
P01_09_101,P01,P01_09,00:05:35.630,00:05:34.40,00:05:35.88,20064,20152,put down bowl,put-down,1,bowl,7,['bowl'],[7],put-down bowl,89
P01_09_102,P01,P01_09,00:05:46.370,00:05:43.07,00:05:54.74,20584,21284,knead dough,knead,51,dough,25,['dough'],[25],knead dough,701
P01_09_103,P01,P01_09,00:05:56.900,00:05:56.46,00:05:58.42,21387,21505,pour flour,pour,9,flour,75,['flour'],[75],pour flour,119
P01_09_104,P01,P01_09,00:05:58.460,00:05:58.52,00:05:59.51,21511,21570,put down flour,put-down,1,flour,75,['flour'],[75],put-down flour,60
P01_09_105,P01,P01_09,00:06:01.110,00:06:00.12,00:06:07.87,21607,22072,knead dough,knead,51,dough,25,['dough'],[25],knead dough,466
P01_09_106,P01,P01_09,00:06:07.750,00:06:07.32,00:06:14.73,22039,22483,continue kneading dough,knead,51,dough,25,['dough'],[25],knead dough,445
P01_09_107,P01,P01_09,00:06:20.740,00:06:16.07,00:06:35.44,22564,23726,keep kneading dough,knead,51,dough,25,['dough'],[25],knead dough,1163
